Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase,CLTV,Total Service,CLTV per Purchase,Cluster,Predicted Tenure Months to Churn,Tenure Months,Index
Jakarta,Mid End,No,No,Yes,Yes,Yes,Yes,Pulsa,96720.00000000001,4722900.000000001,4,48.83064516129033,0,20,4,654
Jakarta,High End,No,No,No,Yes,No,No,Credit,105040.0,7066800.0,1,67.27722772277228,1,16,4,655
Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,115960.00000000001,7550400.000000001,2,65.11210762331838,1,14,4,656
Jakarta,High End,No,No,No,No,No,No,Pulsa,91520.00000000001,5842200.0,0,63.83522727272726,1,7,4,657
Bandung,High End,No,No,No,No,No,No,Pulsa,91195.00000000001,2895100.0,0,31.746258018531712,4,9,4,658
Jakarta,Mid End,No,Yes,No,No,Yes,Yes,Pulsa,63115.0,5141500.0,3,81.46240988671472,0,24,4,659
Jakarta,High End,Yes,No,Yes,Yes,No,Yes,Debit,122720.00000000001,5523700.0,4,45.010593220338976,3,33,4,660
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,111735.00000000001,7332000.0,1,65.61954624781849,1,14,4,661
Jakarta,High End,No,No,Yes,Yes,No,No,Digital Wallet,113229.99999999999,7263100.0,2,64.14466130884043,1,12,4,662
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,102505.0,6891300.0,1,67.2289156626506,1,8,4,663
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,31525.000000000004,2649400.0,0,84.04123711340205,4,4,4,664
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26455.000000000004,7779200.0,0,294.054054054054,2,7,4,665
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,59345.0,3723200.0000000005,0,62.738225629791906,4,3,4,666
Jakarta,Mid End,Yes,Yes,No,No,No,No,Pulsa,43745.0,3331900.0,2,76.16641901931649,4,13,4,667
Jakarta,High End,No,Yes,Yes,No,No,No,Debit,110240.0,6420700.0,2,58.242924528301884,1,28,4,668
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,101985.00000000001,6562400.000000001,1,64.34671765455704,1,14,4,669
Bandung,High End,No,No,No,No,No,Yes,Pulsa,109979.99999999999,3207100.0,1,29.160756501182036,0,9,4,670
Jakarta,High End,No,No,No,No,No,No,Pulsa,91260.0,6622200.0,0,72.56410256410257,1,8,4,671
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,122590.0,7044700.0,2,57.46553552492047,1,15,4,672
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,129740.00000000001,2948400.0,4,22.725450901803605,0,26,4,673
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,111345.00000000001,4189900.0000000005,1,37.62988908347928,0,10,4,674
Bandung,Mid End,No,No,No,Yes,No,No,Digital Wallet,65065.0,4412200.0,1,67.81218781218782,4,5,4,675
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,131495.0,5742100.0,3,43.667820069204154,3,26,4,676
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26455.000000000004,5372900.000000001,0,203.0958230958231,2,4,4,677
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,124085.00000000001,4780100.0,2,38.522786799371396,0,14,4,678
Jakarta,High End,No,No,Yes,Yes,No,No,Digital Wallet,104780.0,4004000.0,2,38.21339950372209,0,10,4,679
Bandung,High End,No,Yes,No,No,No,Yes,Pulsa,108679.99999999999,5934500.0,2,54.60526315789475,1,17,5,680
Jakarta,Mid End,Yes,No,No,Yes,No,No,Pulsa,70460.00000000001,7118800.0,2,101.0332103321033,1,16,5,681
Jakarta,High End,No,No,No,No,Yes,Yes,Debit,123304.99999999999,7411300.0,2,60.10542962572484,1,23,5,682
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,116350.00000000001,3533400.0,2,30.36871508379888,0,13,5,683
Bandung,Mid End,No,No,Yes,No,No,No,Pulsa,65455.0,6003400.000000001,1,91.71797418073487,1,8,5,684
Jakarta,Mid End,No,No,No,No,Yes,Yes,Pulsa,59410.00000000001,4629300.0,2,77.92122538293215,4,11,5,685
Bandung,High End,No,No,No,No,Yes,Yes,Digital Wallet,122070.00000000001,7065500.0,2,57.88072417465388,1,12,5,686
Jakarta,Mid End,No,No,No,Yes,No,No,Pulsa,63960.00000000001,5636800.0,1,88.130081300813,1,6,5,687
Jakarta,High End,No,Yes,Yes,No,No,No,Pulsa,110890.0,2943200.0000000005,2,26.541617819460733,0,19,5,688
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,118820.00000000001,3684200.0000000005,2,31.00656455142232,0,12,5,689
Jakarta,High End,No,No,No,No,Yes,No,Credit,105300.0,4833400.000000001,1,45.90123456790124,0,13,5,690
Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Digital Wallet,128895.00000000001,2967900.0,4,23.025718608169438,0,19,5,691
Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,120250.0,3653000.0,2,30.37837837837838,0,14,5,692
Bandung,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,91065.0,6427200.0,3,70.57815845824412,1,19,5,693
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130650.0,6734000.0,3,51.54228855721393,3,27,5,694
Jakarta,High End,Yes,No,Yes,No,No,No,Pulsa,109850.00000000001,6683300.0,2,60.840236686390526,1,20,5,695
Jakarta,High End,No,No,Yes,No,Yes,No,Digital Wallet,110304.99999999999,4296500.0,2,38.951090159104304,0,11,5,696
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,104780.0,7429500.0,1,70.90570719602978,1,10,5,697
Bandung,High End,No,Yes,No,No,No,Yes,Pulsa,116740.0,3848000.0,2,32.962138084632514,0,14,5,698
Bandung,High End,No,No,No,No,No,No,Pulsa,90935.0,3859700.0000000005,0,42.44460328806291,4,7,5,699
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Digital Wallet,135329.99999999997,4070300.0,4,30.07684918347743,0,26,5,700
Jakarta,Mid End,No,No,No,No,No,No,Pulsa,32435.000000000004,7624500.0,0,235.0701402805611,2,5,5,701
Jakarta,Mid End,Yes,No,No,Yes,No,No,Credit,70005.00000000001,7065500.0,2,100.92850510677806,1,21,5,702
Bandung,Mid End,Yes,No,Yes,Yes,No,No,Digital Wallet,52000.0,4062500.0,3,78.125,0,15,5,703
Bandung,High End,No,No,Yes,No,No,No,Debit,103870.0,5621200.0,1,54.11764705882353,1,16,5,704
Jakarta,High End,No,No,No,No,No,No,Pulsa,96655.0,6854900.000000001,0,70.92131809011434,1,8,5,705
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,91325.0,4789200.0,0,52.44128113879004,4,3,5,706
Jakarta,Mid End,No,No,No,No,No,No,Pulsa,61295.0,3714100.0,0,60.593849416755035,4,4,5,707
Jakarta,High End,No,No,No,No,No,No,Pulsa,98215.0,5980000.0,0,60.88682991396426,1,8,5,708
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,125125.0,6572800.0,3,52.52987012987013,3,33,5,709
Bandung,Mid End,No,No,Yes,No,No,Yes,Pulsa,51350.0,3721900.0,2,72.48101265822785,4,10,5,710
Jakarta,High End,Yes,No,Yes,No,No,Yes,Digital Wallet,115570.00000000001,5662800.0,3,48.99887514060742,3,20,5,711
Jakarta,High End,No,No,Yes,No,No,No,Credit,98215.0,5236400.000000001,1,53.31568497683654,1,15,5,712
Bandung,High End,No,No,No,No,No,Yes,Pulsa,104000.0,5118100.0,1,49.2125,1,9,5,713
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25805.000000000004,4938700.0,0,191.38539042821156,4,10,5,714
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25155.0,5023200.0,0,199.68992248062017,4,10,5,715
Jakarta,High End,No,No,No,No,Yes,No,Credit,108095.00000000001,3270800.0,1,30.258568851473235,0,17,5,716
Jakarta,High End,No,No,No,No,No,No,Pulsa,90610.00000000001,3190200.0000000005,0,35.20803443328551,4,8,5,717
Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,122785.00000000001,5954000.0,3,48.491265219692956,3,21,5,718
Jakarta,High End,No,No,No,No,No,No,Pulsa,90675.0,5154500.0,0,56.84587813620072,1,6,5,719
Jakarta,Mid End,No,Yes,No,No,No,No,Pulsa,36985.0,5328700.0,1,144.07732864674867,2,9,5,720
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33670.0,2732600.0,0,81.15830115830116,4,15,5,721
Bandung,High End,No,No,No,No,No,Yes,Pulsa,102635.0,5270200.0,1,51.34895503483217,1,9,5,722
Jakarta,High End,No,No,No,No,No,No,Debit,98670.00000000001,4576000.0,0,46.37681159420289,4,12,5,723
Jakarta,High End,No,No,No,Yes,No,Yes,Credit,111020.00000000001,4830800.0,2,43.512880562060886,0,16,5,724
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,105300.0,5573100.0,1,52.925925925925924,1,12,5,725
Jakarta,Mid End,Yes,Yes,Yes,Yes,No,No,Digital Wallet,56225.0,7571200.0,4,134.65895953757226,1,19,5,726
Bandung,High End,No,Yes,No,No,No,No,Pulsa,102375.0,4421300.0,1,43.18730158730159,0,11,5,727
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,104195.00000000001,6661200.0,1,63.93013100436681,1,15,5,728
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,65780.0,3058900.0,0,46.50197628458498,4,5,5,729
Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,125450.0,6997900.000000001,3,55.782383419689126,3,30,5,730
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27365.000000000004,3385200.0000000005,0,123.70546318289786,4,5,5,731
Jakarta,Mid End,No,No,Yes,Yes,Yes,No,Debit,88335.00000000001,5055700.0,3,57.23325974981603,0,23,5,732
Bandung,High End,No,Yes,No,No,Yes,No,Pulsa,118040.0,6617000.0,2,56.05726872246696,1,20,5,733
Bandung,High End,No,Yes,No,Yes,No,No,Pulsa,111020.00000000001,4778800.0,2,43.04449648711943,0,15,5,734
Bandung,High End,No,No,No,No,No,No,Digital Wallet,89765.0,4378400.000000001,0,48.776249094858805,4,4,5,735
Jakarta,High End,No,Yes,No,Yes,No,Yes,Pulsa,116155.0,5959200.0,3,51.30386121992166,3,27,5,736
Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Digital Wallet,91000.0,3474900.0,3,38.18571428571428,0,17,5,737
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,59800.00000000001,6299800.0,0,105.3478260869565,2,3,5,738
Jakarta,High End,No,No,No,Yes,Yes,No,Pulsa,111475.00000000001,4690400.000000001,2,42.07580174927114,0,13,5,739
Bandung,Mid End,No,Yes,No,No,Yes,Yes,Digital Wallet,66300.0,6019000.0,3,90.7843137254902,1,18,5,740
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,110760.0,5341700.0,1,48.22769953051643,1,9,5,741
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,105690.0,4964700.0,1,46.974169741697416,0,10,5,742
Jakarta,High End,No,No,No,Yes,Yes,Yes,Pulsa,124929.99999999999,5449600.0,3,43.62122788761707,0,23,5,743
Jakarta,High End,No,No,No,Yes,No,No,Pulsa,104650.0,6541600.0,1,62.50931677018634,1,11,6,744
Bandung,High End,Yes,No,No,No,No,No,Pulsa,102765.0,4241900.000000001,1,41.2776723592663,0,11,6,745
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Digital Wallet,129935.0,4838600.0,4,37.23861930965483,0,19,6,746
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,109655.0,7437300.0,1,67.82454060462359,1,14,6,747
Jakarta,Mid End,Yes,Yes,No,No,No,No,Pulsa,73125.0,5343000.0,2,73.06666666666666,1,15,6,748
Jakarta,High End,No,Yes,No,No,No,Yes,Pulsa,109720.00000000001,5900700.0,2,53.77962085308056,1,17,6,749
Bandung,High End,No,Yes,Yes,No,No,Yes,Pulsa,118300.0,2967900.0,3,25.087912087912088,0,21,6,750
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,124475.00000000001,7475000.0,3,60.05221932114882,3,20,6,751
Bandung,High End,No,No,Yes,No,No,Yes,Pulsa,109070.00000000001,5150600.0,2,47.22288438617401,0,12,6,752
Jakarta,High End,Yes,Yes,Yes,Yes,No,Yes,Debit,127595.00000000001,4651400.000000001,5,36.454406520631686,3,33,6,753
Jakarta,High End,No,Yes,No,No,No,Yes,Credit,108615.0,5514600.0,2,50.77199281867146,1,22,6,754
Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,110304.99999999999,4446000.0,2,40.30642309958751,0,18,6,755
Bandung,High End,No,No,No,No,Yes,No,Pulsa,107705.0,5795400.000000001,1,53.80808690404346,1,11,6,756
Bandung,Mid End,Yes,Yes,No,No,No,No,Credit,72670.0,6388200.0,2,87.90697674418605,1,27,6,757
Jakarta,Mid End,No,No,No,Yes,No,No,Pulsa,63895.0,6852300.0,1,107.24313326551373,1,8,6,758
Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,117130.0,7352800.0,2,62.77469478357381,1,21,6,759
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,142870.0,7475000.0,5,52.32029117379436,3,55,6,760
Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,110955.0,6102200.0,2,54.99707088459285,1,19,6,761
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,90025.0,7560800.0,0,83.985559566787,1,3,6,762
Bandung,Mid End,No,No,No,No,No,No,Debit,57980.00000000001,5882500.0,0,101.457399103139,2,10,6,763
Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,62335.00000000001,2912000.0,3,46.71532846715328,0,19,6,764
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,136890.00000000003,5411900.000000001,4,39.5346628679962,3,41,6,765
Jakarta,High End,No,No,Yes,No,No,No,Pulsa,96720.00000000001,5153200.0,1,53.27956989247311,1,9,6,766
Jakarta,High End,No,No,Yes,No,Yes,Yes,Digital Wallet,122850.00000000001,4509700.0,3,36.7089947089947,0,15,6,767
Jakarta,High End,No,No,No,No,Yes,Yes,Debit,121615.0,7302100.0,2,60.04275788348477,1,23,6,768
Jakarta,High End,No,No,No,No,No,No,Pulsa,98150.0,7589400.000000001,0,77.32450331125828,1,8,6,769
Jakarta,Mid End,No,Yes,No,No,No,No,Credit,39650.0,6067100.0,1,153.01639344262296,2,16,6,770
Jakarta,High End,Yes,No,No,No,Yes,No,Debit,110695.00000000001,7580300.0,2,68.4791544333529,1,22,6,771
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,116090.0,7540000.0,2,64.94960806270997,1,14,6,772
Jakarta,High End,No,No,No,No,Yes,No,Credit,104650.0,2835300.0,1,27.093167701863354,0,15,6,773
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,116350.00000000001,3767400.0,2,32.37988826815642,0,12,6,774
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,118429.99999999999,2945800.0,2,24.873765093304065,0,14,6,775
Bandung,Mid End,No,No,No,Yes,No,No,Debit,66039.99999999999,6126900.000000001,1,92.77559055118114,1,13,6,776
Jakarta,Mid End,No,No,No,No,No,No,Pulsa,58175.00000000001,2713100.0,0,46.63687150837988,4,6,6,777
Jakarta,Mid End,No,No,No,Yes,No,No,Debit,64545.0,5522400.000000001,1,85.55891238670696,1,12,6,778
Bandung,Mid End,No,Yes,Yes,No,No,No,Digital Wallet,71890.0,5041400.000000001,2,70.12658227848102,0,15,6,779
Bandung,High End,No,Yes,No,No,No,Yes,Pulsa,109460.00000000001,7584200.0,2,69.28741092636578,1,17,6,780
Jakarta,High End,No,No,No,No,No,No,Pulsa,97370.0,5408000.0,0,55.54072096128171,1,6,6,781
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25350.0,7252700.0,0,286.1025641025641,2,13,6,782
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,127725.00000000001,4329000.0,3,33.89312977099236,0,24,6,783
Bandung,High End,No,Yes,No,Yes,Yes,No,Pulsa,116675.0,4949100.0,3,42.41782729805014,0,22,7,784
Jakarta,High End,No,No,No,No,No,Yes,Digital Wallet,110760.0,5076500.0,1,45.833333333333336,0,8,7,785
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,132535.0,2620800.0,3,19.774399215301617,0,22,7,786
Jakarta,High End,No,No,No,No,No,No,Debit,90935.0,4284800.0,0,47.119370979270904,4,12,7,787
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,129740.00000000001,2640300.0,3,20.35070140280561,0,22,7,788
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,96720.00000000001,6459700.0,0,66.78763440860214,1,5,7,789
Bandung,Mid End,No,No,No,Yes,Yes,Yes,Credit,91975.00000000001,2922400.0,3,31.773851590106002,0,24,7,790
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,109915.0,6818500.0,1,62.034299231224125,1,13,7,791
Bandung,Mid End,No,Yes,No,No,No,Yes,Credit,52130.0,5738200.0,2,110.07481296758105,1,23,7,792
Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,112125.0,4347200.0,2,38.77101449275362,0,13,7,793
Jakarta,High End,No,No,No,No,No,No,Pulsa,96005.0,3214900.0,0,33.48679756262695,4,8,7,794
Jakarta,High End,No,No,No,No,Yes,Yes,Debit,124280.0,4244500.0,2,34.15271966527197,0,20,7,795
Bandung,Mid End,No,No,No,Yes,Yes,Yes,Pulsa,97045.00000000001,5995600.0,3,61.781647689216335,1,18,7,796
Jakarta,Mid End,No,No,Yes,No,No,No,Pulsa,63310.00000000001,3879200.0000000005,1,61.27310061601643,4,7,7,797
Bandung,Mid End,No,No,No,Yes,Yes,No,Digital Wallet,77350.00000000001,6059300.0,2,78.3361344537815,1,9,7,798
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,91130.0,4769700.0,0,52.339514978602,4,3,7,799
Jakarta,High End,No,No,No,No,No,No,Pulsa,95679.99999999999,3482700.0000000005,0,36.39945652173914,4,7,7,800
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,102700.0,4855500.0,1,47.278481012658226,0,7,7,801
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,122005.0,4557800.0,2,37.357485348961106,0,13,7,802
Jakarta,High End,No,No,No,No,Yes,Yes,Digital Wallet,123500.0,3621800.0,2,29.326315789473686,0,13,7,803
Jakarta,High End,No,No,Yes,No,No,No,Digital Wallet,97045.00000000001,4330300.0,1,44.62156731413261,0,5,7,804
Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,123955.0,4000100.0000000005,3,32.27058206607237,0,17,7,805
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26000.0,5822700.0,0,223.95,2,13,7,806
Jakarta,High End,No,No,No,No,No,No,Pulsa,90155.0,5579600.0,0,61.88896899783706,1,6,7,807
Bandung,Mid End,Yes,No,No,No,No,No,Pulsa,64675.0,7346300.0,1,113.58793969849246,1,11,7,808
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26065.0,7273500.0,0,279.0523690773067,2,5,7,809
Bandung,High End,Yes,No,No,No,No,No,Debit,99385.0,5744700.0,1,57.802485284499674,1,19,7,810
Jakarta,High End,No,No,Yes,No,No,No,Debit,97695.00000000001,4494100.0,1,46.00133067198935,0,13,7,811
Bandung,High End,No,No,No,No,No,Yes,Pulsa,112840.0,4914000.0,1,43.54838709677419,0,9,7,812
Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,117585.00000000001,6962800.0,2,59.21503593145383,1,13,7,813
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,116350.00000000001,4000100.0000000005,2,34.37988826815642,0,13,7,814
Bandung,High End,Yes,No,No,No,No,No,Digital Wallet,103545.00000000001,5866900.000000001,1,56.66038920276208,1,10,7,815
Jakarta,High End,No,No,No,No,No,No,Pulsa,89700.0,7373600.0,0,82.20289855072464,1,8,7,816
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,103090.0,4979000.0,1,48.29760403530895,0,7,7,817
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,110240.0,2619500.0,1,23.76179245283019,0,9,7,818
Jakarta,High End,Yes,Yes,No,No,No,Yes,Credit,123110.00000000001,4668300.0,3,37.919746568109815,0,26,7,819
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,95875.0,7329400.000000001,0,76.44745762711865,1,5,7,820
Jakarta,Mid End,Yes,No,No,No,No,No,Digital Wallet,66300.0,4856800.0,1,73.25490196078431,4,6,7,821
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,112450.0,5053100.0,1,44.9364161849711,0,10,7,822
Jakarta,High End,No,No,Yes,No,Yes,No,Credit,116155.0,5400200.0,2,46.49132624510352,0,20,7,823
Jakarta,High End,No,No,No,No,No,No,Debit,97630.0,7168200.0,0,73.42210386151798,1,15,7,824
Jakarta,High End,No,No,No,No,No,No,Pulsa,97370.0,6706700.0,0,68.8785046728972,1,8,7,825
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,122525.0,6847100.0,3,55.88328912466844,3,31,7,826
Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,127465.0,3329300.0,3,26.119326874043857,0,24,7,827
Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,129025.0,3233100.0,3,25.05793450881612,0,20,7,828
Bandung,High End,No,No,No,No,Yes,No,Digital Wallet,104390.0,5133700.0,1,49.178082191780824,1,5,7,829
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25025.000000000004,5835700.0,0,233.19480519480516,2,15,7,830
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,105429.99999999999,4209400.000000001,1,39.92601726263873,0,9,7,831
Bandung,Mid End,Yes,No,No,Yes,No,No,Pulsa,44850.0,4576000.0,2,102.02898550724638,4,12,7,832
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,103610.00000000001,4041700.0000000005,1,39.008782936010036,0,8,7,833
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,98085.00000000001,3733600.0,0,38.06494367130549,4,6,7,834
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26195.0,6220500.0,0,237.46898263027296,2,14,8,835
Jakarta,High End,Yes,No,No,No,No,No,Pulsa,96850.00000000001,4787900.000000001,1,49.43624161073826,0,9,8,836
Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,33150.0,7251400.000000001,0,218.74509803921572,2,3,8,837
Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,131755.0,7209800.0,3,54.72126295017267,3,26,8,838
Bandung,High End,No,No,No,No,Yes,No,Credit,104585.00000000001,4475900.000000001,1,42.79676817899317,0,14,8,839
Jakarta,High End,No,Yes,No,No,No,No,Credit,104845.00000000001,6892600.0,1,65.74085554866707,1,22,8,840
Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,122785.00000000001,4778800.0,3,38.920063525674955,0,23,8,841
Bandung,High End,No,No,No,No,No,Yes,Pulsa,110370.0,3452800.0,1,31.28386336866902,0,9,8,842
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,122460.00000000001,3820700.0000000005,3,31.199575371549894,0,17,8,843
Jakarta,High End,Yes,No,No,Yes,Yes,Yes,Debit,134355.0,3071900.0,4,22.8640541848089,0,29,8,844
Bandung,High End,No,No,No,No,No,No,Digital Wallet,91130.0,3768700.0000000005,0,41.35520684736092,4,6,8,845
Bandung,High End,No,No,No,No,No,Yes,Pulsa,109200.0,6264700.0,1,57.36904761904762,1,14,8,846
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,131495.0,3575000.0,4,27.187345526445874,0,26,8,847
Bandung,Mid End,No,No,Yes,No,No,No,Pulsa,38220.0,7762300.0,1,203.0952380952381,2,9,8,848
Bandung,High End,No,No,No,No,Yes,No,Debit,104130.0,6592300.0,1,63.3083645443196,1,16,8,849
Bandung,Mid End,Yes,No,No,No,No,No,Pulsa,39585.0,5913700.0,1,149.39244663382595,2,9,8,850
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,137150.0,7209800.0,4,52.56872037914692,3,43,8,851
Jakarta,High End,Yes,No,No,No,Yes,No,Pulsa,110435.0,5768100.0,2,52.230723955267806,1,15,8,852
Bandung,High End,No,Yes,No,No,No,No,Pulsa,96850.00000000001,5648500.0,1,58.3221476510067,1,11,8,853
Bandung,High End,No,No,No,No,No,No,Pulsa,98475.00000000001,5426200.0,0,55.1023102310231,1,7,8,854
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25544.999999999996,7061600.0,0,276.43765903307894,2,9,8,855
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,123110.00000000001,7554300.0,3,61.36219640971488,3,19,8,856
Bandung,High End,No,No,No,No,No,Yes,Debit,109850.00000000001,2797600.0,1,25.46745562130177,0,14,8,857
Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,58695.0,4837300.0,0,82.41417497231451,4,3,8,858
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25675.0,2921100.0,0,113.77215189873418,4,5,8,859
Bandung,High End,No,Yes,Yes,No,Yes,No,Pulsa,122200.0,3421600.0,3,28.0,0,24,8,860
Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,119729.99999999999,7360600.0,3,61.476655808903374,3,21,8,861
